tweet_id,tweet_retweets,tweet_likes,user_id,user_following,user_followers,user_total_tweets,tweet_label
930114842912088064,0,0,929082268412469248,98,3,143,1
930115117336932352,0,0,445757607,148,196,3194,1
930115152313225218,0,1,762824537989902336,218,305,5908,1
930115168452870144,0,0,928308521623609345,62,1,76,0
930115531830693888,0,0,4530492569,432,381,59,1
930115591448530944,0,0,928655996460896256,101,0,139,1
930115694057918466,0,0,2895121191,374,83,188,0
930115708159188992,0,0,916272842689384449,105,1,27,1
930116744341057537,6,19,244135781,220,174848,17036,1
930116904668233733,2,5,785188781632679936,660,1699,18372,1
930117618555551744,0,0,1495572546,313,954,10706,0
930117759807221760,2,9,2949062862,4986,2300,13747,1
930118090372853760,0,1,736680253,0,9005,7335,0
930118196228747264,0,0,706821426628730880,4365,1828,19979,1
930119152630665216,0,0,4212913625,660,129,38286,0
930119249670090753,0,0,899111172,146,139,2870,1
930119377936150528,0,0,3228456325,195,112,1805,0
930119525877604352,0,0,462191095,1137,444,3517,1
930119534887014400,2,4,899909315213090816,965,1020,3288,0
930119962362032128,3,2,3000579788,5070,4804,37327,1
930120374393737222,0,0,759468016258121729,24,1807,1166,0
930120894541910017,63,27,3402981856,301,28987,169938,1
930121254367047681,0,2,811632874080321536,254,166,311,1
930121515252764672,1,5,1244029188,4,258831,49967,0
930122113368952844,0,0,860018940587716609,91,622,9277,1
930122475702312961,0,0,870751631545159680,582,542,9705,1
930122731953250310,1,1,821842934916124675,801,4662,76975,1
930122918088052736,0,0,1393432232,607,1095,15142,1
930123008248811520,0,1,1488920642,308,664,19928,0
930123170635542528,0,2,752639770266890240,1518,2829,22297,1
930123185567289344,0,0,866595202575761408,242,611,2964,1
930123234493849600,0,0,696793779878154240,1364,1225,9099,1
930123287287468032,0,2,911629658109693952,19,119,729,0
930123534239780865,0,0,410088425,461,12122,87430,1
930123717874737152,0,1,489846681,1331,539,625,1
930123795922382848,0,0,599965605,333,235,6477,1
930124461298380800,0,0,3717202692,731,652,25675,0
930124533641760768,0,1,756134524321280001,192,2053,9671,0
930124594274586624,0,2,814571628625620992,280,357,6210,1
930124852312379392,0,0,3226932871,817,890,11501,1
930124884272967680,0,0,2992422219,1157,2588,57408,1
930125166448963592,0,0,393912471,452,158,11260,0
930125332480393217,0,1,2231710754,31,113,3936,1
930125431738720257,1,1,744708871277645825,33,159,8868,0
930125464051552256,0,2,927137266517995520,1577,100,922,1
930125844768526336,0,0,2741929086,27,1169,29835,1
930126040365719553,1,0,302895161,1374,3117,20217,0
930126121127022597,0,1,929995202466603008,0,0,1,0
930126271564181504,0,0,920886808002560000,149,32,16,0
930126878962278400,0,0,926558740228304896,86,21,29,1
930126989356347393,1,2,3995978483,1399,786,7049,1
930127005407940609,0,0,28694059,329,253,3234,0
930127012538306560,0,4,859063770819309568,3499,2929,7681,1
930127013955829760,0,0,737247543118204929,65,297,6993,0
930127058478551040,0,0,252871150,200,29,2726,1
930127347294134278,0,0,773150400740466688,42,43,2278,1
930127726652125186,0,0,877210868584296449,68,34,688,1
930127727063175168,0,1,926532334693900289,28,3,8,0
930128068101976066,1,7,263240749,4183,3867,15047,1
930128152554299393,0,1,4022620517,4988,2535,124976,0
930128203561164800,0,2,856682429108690944,164,740,15370,1
930128366484717568,0,0,897028866669195265,217,430,8523,1
930128481115140101,0,0,913795846851973120,203,32,246,1
930128887996133376,0,0,2859425117,237,59,301,0
930129061321560064,0,1,928818387068817408,307,103,1329,1
930129233665544193,1,0,270792209,145,1802,3941,0
930129793919651840,0,3,825599983,1,72931,68581,0
930130049486946304,0,0,348626560,281,7191,11515,0
930130122086277120,0,0,840587708514914304,70,186,191,1
930130249387577345,5,0,309983101,0,41583,54850,1
930130494808776704,0,0,325024545,3474,3150,66505,1
930130926289465345,0,0,511687175,306,698,7518,1
930131172298018816,0,0,803146772222775296,5,12,68,1
930131422647595009,0,0,2904421386,209,846,15120,0
930132076258570241,0,0,928354551694090241,353,23,35,0
930132091060346880,111,250,2557928030,360,998996,13154,0
930132148534816768,0,0,843463616246571008,1035,341,11084,0
930132248241860608,0,2,727320972,284,41,14708,0
930133202269822977,1,3,810145164127797253,1012,953,8858,1
930133392242376704,0,0,753193641343082497,420,63,2417,0
930134079680507904,0,1,3245846761,499,123,146,1
930134386250481664,0,1,73503832,896,28125,95694,0
930134603133841408,2,3,2725747418,1655,1514,614,0
930134621106425859,0,5,2295065287,66,83846,19314,0
930134714362617856,0,0,2730309356,404,592,26998,0
930134895489318912,11,41,71516564,188,5338471,682079,0
930134967010709504,0,1,878347866,3471,1626,3162,0
930135708756578304,0,2,457382702,4657,5645,20885,0
930135944333791232,19,9,743150722150064128,30,6722,15816,1
930136042539290629,8,19,817449940179939329,21951,25620,111726,0
930136943626735617,4,3,291354412,779,22999,236395,0
930136969073561600,0,0,1643813155,795,6964,97144,1
930137434691637248,0,2,349612389,409,223,2862,0
930137500630183936,2,3,3198458674,50,194,4682,0
930137575817441280,9,2,794270175864430592,5227,5836,460175,1
930137587603394561,4,16,1071804805,284,642,1352,0
930138119210446848,0,0,2194471439,2793,5771,96634,0
930138307635372032,0,0,215219090,179,122,13891,0
930138342515204098,0,0,884694737214681088,15,457,626,0
930138345891655681,0,0,2223636596,389,143,3219,0
930138458949144583,0,0,441062157,3005,4465,31970,1
930138472047890432,1,0,291090448,229,6766,30095,0
930138517870731265,0,0,592893655,302,662,38960,1
930138594265718784,0,0,297545519,220,61,3188,0
930138901745950720,3,14,203894582,3121,7474,141492,1
930138925267603457,0,0,3242360121,341,99,8911,1
930138941486981120,0,0,887295462969151488,0,251,13692,1
930140022677889025,0,3,892585312735637505,471,1926,1755,0
930140081901404162,0,0,898997787261628416,151,26,297,1
930140219634081794,0,0,1849536260,1151,1843,194191,1
930140361002975232,0,0,898999969604096002,105,30,315,0
930140825895481344,0,0,910918056,4167,957,85198,0
930140993902522368,2,3,823199063667572736,433,813,10214,0
930141048957030400,0,0,903759693943894016,3937,991,2779,1
930141351626276866,0,0,522628958,13,72,1634,1
930142180840222720,0,0,4829837067,4455,5249,219725,1
930142542288576512,0,0,929068007539859456,71,1,27,1
930142582809735168,0,0,2983285582,89,190,2719,0
930142960913715207,0,0,93049592,249,2666,84264,0
930143232402640897,0,0,445219821,535,3989,99056,0
930143268993675264,0,0,3190811316,147,1441,23840,0
930144333306695682,62,7,830881742257004545,1205,35065,276289,1
930144359105916928,1,1,837641208331702272,599,1263,31710,1
930144367507132416,1,17,2393215400,571,24874,65457,0
930144443952443392,0,0,922647774,0,0,1125,0
930144545894891520,0,0,797697019624194048,2774,1429,35489,0
930144664526770176,0,0,4819207833,0,12966,18763,0
930144763076120578,2,2,930136146293772288,13,12,442,1
930144930072317954,0,0,353433997,1337,2125,93323,1
930144998649204738,0,0,4396531401,11830,10509,3032,0
930145019184451585,5,6,298558240,434,2815,3772,1
930145152898920450,13,9,2528366423,729,10349,29236,1
930145562971836421,0,0,278862614,0,1748,115577,0
930145693020426240,0,0,4832107389,632,1009,73048,1
930146117295267840,0,0,876560293551370240,699,76,2477,0
930146369255419905,0,0,560216235,1958,1248,43276,1
930146482598174725,0,0,871837922349244416,119,108,1223,0
930146529737879554,0,0,810185615123906560,35,18,4200,0
930147064729755648,0,0,888376544120451072,41,0,760,1
930147175996313600,0,0,926485570683056130,2320,310,1132,1
930147354291949568,0,0,209668070,404,219,3098,1
930147559808688128,0,0,836194137925959680,16,66,28759,1
930147563285688320,0,1,855187724,458,1930,89939,1
930147754428502017,0,4,753225337992077312,535,259,588,1
930147810082770944,0,1,436610558,781,6042,174010,0
930148002328711168,0,0,590216862,847,5329,63218,1
930148319501922304,20,52,628629359,1675,34723,49463,1
930148334089785345,215,162,1083034166,376,117672,20200,1
930148423927517184,0,0,255091000,315,177,1073,0
930148478067642368,117,46,873323950729814016,2304,16846,5494,1
930149086531063809,10,10,456991213,486,33253,23825,0
930149227497390082,2,1,918904861357461505,318,176,1845,1
930149262503051264,0,0,890693886636687361,83,15,25,1
930149448696717314,0,1,836938224673128449,696,150,773,1
930149560940466176,1,4,737650787308953601,640,12159,7097,0
930149645694750722,0,0,846144184717361152,3824,137,379,0
930149674538893312,15,13,725776533651120132,249,5474,411,0
930150088722272265,0,0,260417955,888,1300,117590,1
930150219588751360,0,0,609976346,2057,1762,17531,1
930150246419718145,0,0,2754591860,93,57,7805,1
930150260219006977,0,0,4569138495,808,1277,9795,0
930150495930454016,1,0,3044848193,0,1622,12329,1
930150549965729792,0,0,3322866393,83,7,1524,1
930151058353029126,0,0,100926359,490,913,10511,0
930151335072358400,0,0,930145411637051392,25,0,3,0
930151370589601792,1,2,920323441751928834,554,208,1060,1
930151528152920065,1,0,3355321739,89,572,12592,0
930151538479321093,4,6,2944048134,226,17511,59166,1
930151638794473472,0,0,891288254707879937,980,495,237,0
930151641583620096,5,3,731147739489132548,3689,11258,290771,1
930151710877802499,0,0,852594277196730368,2646,433,4581,0
930152122921861120,0,0,372963531,844,1369,101353,1
930152614133665792,5,3,752376579511218176,725,710,21303,0
930152632630628353,5,0,731870114388295681,20,12907,35623,0
930153047434686465,41,39,834869130,83,67110,79079,0
930153179165155328,7,1,883056155601379328,4,762,746,0
930153209787711488,0,0,2931822498,1489,1575,26116,1
930153269246164992,2,0,33016898,373,4098,18329,0
930154061374132225,0,1,244231189,11,2239,127489,0
930154100406325253,0,1,882666175,935,3937,5208,0
930154300713644032,1,1,1486196610,534,2411,67797,1
930154315360227330,0,0,2553495246,1,0,4154,1
930154363988963328,0,0,775144505699893248,92,322,23877,1
930154612690182150,0,0,316946163,654,365,5380,0
930155305593376768,3,0,254020714,1304,10142,38669,0
930155438418661378,0,0,913999320956928000,412,177,119,0
930155497352826880,0,0,4644733714,121,137,10024,0
930155710071132160,6,11,876174886858829825,8375,10302,29155,1
930156141107130368,0,0,363408390,368,427,46254,1
930156230215131137,0,1,557997667,98,405,7389,1
930157315587760129,3,23,3234992774,0,192184,65952,0
930157643565498368,0,0,929116804571697152,129,136,1992,0
930157742479826949,2,0,835610756544618497,702,1165,47239,1
930157925955334144,101,230,91739213,59,546553,69221,1
930158200317513729,1,0,367166128,837,527,27058,0
930158210140565506,0,0,798456524557393920,674,366,10352,0
930158366139305985,0,0,3233676683,91,322,103,0
930158675519590400,0,0,796130089,681,593,4700,0
930158761272119296,0,0,812007177581903872,7,0,158,0
930159466955276289,1,1,423697585,4995,3165,96054,1
930159706911531009,1,4,1068195181,3235,2888,15616,1
930159758669238272,0,0,246388731,474,277,1645,0
930160036004941824,0,0,908079739788779521,150,41,77,1
930160152568848385,0,6,702630629465321472,456,167,1583,0
930160518815539200,2,5,926502139500945409,466,120,1993,1
930160632401408000,0,0,2800221800,22,4808,236144,0
930161667731845120,0,0,2730706777,1713,1621,127200,0
930161833532633091,0,0,831220151349608454,439,342,10654,1
930162135413481473,5,4,1139812772,287,8310,90361,1
930162783089496064,7,21,503046065,12,542542,116145,0
930162820460793856,0,0,3028811441,565,122,2855,0
930163191488884737,0,0,3231905467,3816,1961,1718,0
930163405729816577,0,0,338519564,417,1029,12138,0
930163578203668480,1,1,880459577636122628,828,668,15354,0
930163746558939136,0,1,856265735554949120,78,144,20084,0
930163803630682112,1,0,246717274,113,39,26337,0
930163928696582144,0,0,489997729,114,986,26683,0
930164001237078017,143,293,2416154628,17069,576310,44713,1
930164095306883073,2,1,2876580793,472,420,33053,1
930164604361113600,0,0,255927093,1779,550,35289,1
930164729963741186,0,0,902672272422522880,209,259,2954,1
930164756421496832,0,0,1454357053,262,240,357,1
930165109938376705,1,3,858421704263176194,1674,2264,11176,0
930165338259513346,1,4,402154000,481,15190,12271,0
930165401035689985,0,0,916661370,0,325,5098,0
930165430236393473,0,0,734874608348893188,366,156,1579,1
930165638756171777,3,2,772906445817929728,3985,5160,81944,1
930166130626453504,0,0,712703589,20,65,6720,1
930166132799168512,0,3,795220656854011904,186,410,13678,1
930166296355975168,0,0,373432456,1740,4658,47296,1
930166311967113221,0,1,878343199793741824,488,7526,89131,1
930166599889408002,0,0,732666485127151616,1064,2163,58389,1
930166842588573696,0,0,911679093770293248,34,496,793,0
930166975610998784,0,0,439306227,1219,1388,30847,0
930167095563898886,2,4,1409885034,17988,16365,604603,1
930167642954129418,0,1,912530013244805121,5455,5428,7546,0
930167830078808065,9,5,483901365,30799,39163,57792,0
930167905773342721,1,0,737186452216393729,1490,1257,40775,1
930168195301986306,5,0,333067522,687,26470,9286,1
930168423195308037,1,3,4243026220,3133,1496,29731,1
930168601826471937,0,0,832631491632852996,7,4,618,1
930169131575529472,1,7,3078469099,103,13109,71168,0
930169277612789766,1,4,111860775,290,5174,15509,0
930169281165148161,33,25,2492125436,184,41858,97906,0
930169315751616512,0,0,406438474,90,708,10769,0
930169321988517889,0,0,283236000,436,222,22589,1
930169415487942657,0,0,3199020413,500,686,2373,1
930169668320546817,0,0,3012693758,95,2043,51059,1
930169894590730241,1,1,708067904043012097,0,359,14701,1
930170005244739584,2,5,790232616045772800,567,3026,14861,1
930170253870583808,0,0,998987257,407,76,458,1
930170411765174272,0,0,907349655519940608,681,1958,32241,1
930170863923744769,0,0,921086884981493761,17,5,154,1
930171234381332480,0,0,456589988,98,701,59165,1
930171299078594560,0,0,4640712317,320,248,9990,0
930172261927129089,0,0,768338986804871169,194,75,1867,1
930172310153252864,0,2,104895910,442,17938,39568,1
930172575262691331,1,4,3292723250,8,1790,791,0
930172760491544576,0,0,633995606,492,294,8576,1
930173292924882945,59,66,2507166446,253,54170,12905,1
930173332049350658,0,0,3087282084,219,206,823,1
930173379218468865,0,0,282293011,44,206,12013,0
930173660840808448,0,2,797193421974814721,1334,282,1080,0
930174080459960321,0,0,4475673502,405,1024,28385,0
930174540705075200,0,5,743163409286500352,206,698,19518,1
930174598854868992,0,0,544511689,307,421,9684,0
930175037021270018,4,19,3017407290,535,8130,7490,0
930175093530968064,9,11,879292638603640832,824,10821,29606,1
930175338256232448,0,0,1250161194,19,15,1531,0
930175346573529088,0,0,926555593732710402,147,1,12,1
930175497220378625,2,2,1382854454,52,31,536,1
930176350807379968,3,1,531755808,1778,1644,2363,0
930176434194337794,0,0,563631448,3819,2988,19977,1
930176608484372482,0,0,717011274178109441,91,465,3585,1
930176706886979584,0,0,742641706303098880,9,1715,1790,0
930176894154301440,0,0,486168129,485,701,8230,0
930177019501047809,0,0,702782407,3168,768,10787,1
930177225407770624,0,1,914649901052678145,20,2074,10118,0
930177270152663040,0,0,817855628110692352,26,407,15760,1
930177387060432896,0,0,29778424,13,260,9781,0
930177424830160897,1,1,323948124,26,241,30557,1
930177763801272321,0,1,3178547965,1685,831,15182,0
930177988783730694,0,0,64059566,1045,353,32956,1
930178065870868480,0,0,1119373028,1780,778,33158,1
930178387670392832,11,10,507700061,5259,5709,46458,0
930178459766226951,0,0,2156589938,12,184295,250994,0
930178462601695234,0,0,756561773331873792,1508,1265,4979,1
930178586719539200,0,0,1689414186,0,2716,46522,1
930179157878824963,0,8,918792206353420288,153,197,3999,1
930179245401362432,13,2,721738010858033152,46,304,91,0
930179378696384514,0,0,712273657310093312,90,184,12992,1
930179587551694848,1,3,756440774426910720,1660,2506,9611,1
930179698889515008,0,0,928990312059539456,25,0,11,1
930180783062634496,0,0,792252583855423488,1,1,290,0
930180879909081090,1,3,823946916803264514,2040,2897,11572,1
930181261783719945,0,0,77451613,125,248,10647,1
930181847987998721,0,0,3032643768,3204,3089,69083,0
930181874713968640,0,0,469669441,1623,1399,9943,0
930182203769786368,0,0,130979200,71,96,399087,1
930183822020435968,0,0,594501070,663,1932,38385,1
930184000735449088,209,201,572980824,19,224577,18672,1
930184171317792770,1,1,798139469635391488,68,56,349,0
930184287084863490,0,0,1519794446,156,248,7818,1
930184307087495168,0,1,872920163372462080,362,2826,102547,0
930184699808505862,0,0,635623490,0,557,13981,1
930184708939505664,1,1,50497505,4770,1140,9696,1
930184966817935366,0,1,897324548730875904,23,4,237,1
930185501218353152,0,0,184766102,57,3777,29840,1
930185760577343488,3,38,1375506636,2361,27055,983,1
930185812481888256,0,0,544265536,730,238,8726,1
930185979327143938,0,0,1412828012,1647,831,3238,1
930186265089232897,0,0,861041206238875648,320,257,1309,1
930186571395076103,0,0,872144655298723841,71,105,3053,1
930187312146808837,1,0,1117952965,469,873,13349,1
930187758517260288,0,0,2935505468,614,3354,48908,1
930188185824583680,0,0,3258333580,1260,232,28971,1
930188285065953281,0,0,718944054298472448,132,121,13811,1
930188474438778886,0,0,775986527562334208,80,34,1169,0
930188524321693702,0,0,89670670,2123,2269,129320,1
930188670728069125,0,0,19561775,247,2059,42816,0
930188744799522816,1,7,43870890,346,36852,500114,0
930188948143591424,1,7,348267208,1307,146734,30194,0
930189911919071235,1,1,4084591144,735,886,8055,0
930189993993261062,1,1,997723021,69,258,24777,1
930190056412901376,53,8,821451863493148672,163,1877,81796,1
930190411301314560,0,0,3294449076,8648,7747,69828,0
930190519061409792,1,2,752635048344612865,263,195,7494,0
930190566658371585,0,0,2655820904,566,252,16744,0
930190618743119873,0,0,913231369,346,556,15188,1
930190879876435968,0,0,1575997836,1892,1890,2515,1
930191057639432192,0,0,2159132020,1959,1049,8602,0
930191179454599168,0,0,3930687683,79,45,3789,1
930191374418415617,0,0,1903947768,158,440,2333,0
930191381313871873,0,0,2271894766,44,208,7616,0
930191578618089473,1,1,912965232,8,392,37915,0
930192234976124928,0,0,2913879414,1918,987,54556,1
930192341272596481,0,0,265847765,103,137,20537,0
930193227759652864,0,0,2972836539,76,7,3425,1
930193424782946304,2,2,3012525767,697,28144,68134,0
930193557390004224,57,22,779020213513838594,8035,9756,11662,0
930193959598530560,3,1,526660317,0,2859,21039,0
930194304642973697,14,13,837708103,1568,38217,23974,0
930194656595505152,3,10,735547758652854272,69,802,75966,0
930195008807931904,0,0,929101930189742080,122,11,291,0
930195419304550400,3,4,926776497494548480,105,56,762,1
930195579421974528,1,1,1023507588,12,4354,51332,1
930195943596679169,0,0,737439928632627200,2767,624,31805,1
930196153248960517,1,0,802790521894748160,85,202,2989,1
930196168449187840,0,0,2220961254,96,24,25563,1
930197134263111686,0,0,2651665262,298,149,1042,1
930197207088758784,2,2,217947157,84,115,3242,1
930197213074067456,6,5,733865191151161346,50,1722,8238,0
930197296897196032,0,1,1031454343,209,89,44507,1
930197332548898816,0,9,36636494,14,4110561,896067,0
930197467840303111,0,0,930614923,598,328,385,0
930197526418022400,0,0,359659209,2678,3735,2697,1
930197593409323013,2,7,799484823240933377,750,1858,17594,1
930198719710007296,0,0,888031207900033025,181,47,330,1
930198828564844544,0,0,305299569,70,52,3326,1
930199213258018819,1,2,1626839065,2336,1429,33219,1
930199312008704001,0,0,793097291032850436,339,166,1153,0
930199565105496064,0,0,1050342985,270,89,2973,1
930199872757796864,0,0,3098631528,375,393,65315,1
930200147807653888,0,0,906990330301558790,16,1,240,1
930200379681320960,0,1,882391342571302914,435,34,48,1
930200523432751104,0,0,2192915129,258,123,715,0
930200769030230017,0,0,3304524620,0,1799,22748,0
930201471525818370,0,3,985460954,807,1532,32795,0
930201686546796545,0,1,829937688,382,635,12887,1
930202113937956865,1,1,3242539716,786,372,19199,1
930202114428751872,0,0,797812750995128320,3523,6630,22876,1
930202119780618241,0,0,3145863732,59,767,18177,1
930202722132987904,67,22,405037925,298,104464,67580,0
930202790294622209,0,1,97765651,168,333,10844,0
930203017294630914,0,0,923669740484288512,94,20,428,1
930203114027790336,0,0,54697402,1897,2546,22984,0
930203281728655360,1,0,2374249232,444,4818,38331,0
930203351198859265,0,0,918802271927984128,60,6,84,0
930203876107710464,0,0,1671920875,2048,839,12187,0
930203912623284224,0,0,231888237,895,453,9142,1
930204027681374208,1,2,1619052090,189,769,30654,1
930204290538405890,0,0,409329369,874,348,39089,1
930204469673021441,1,4,928725170822447104,238,298,181,1
930204854630395904,67,88,624929499,343,34840,62636,1
930205090174132226,0,0,198626081,1020,471,36389,0
930205091512115202,0,0,2403971418,294,729,5835,1
930205159757578241,0,0,276866483,147,91,1709,0
930205759601872896,0,0,2740464349,2,138,5430,1
930205976237629440,0,0,217308059,553,7681,46935,1
930206290185506816,48,24,1223196648,343,20765,5726,1
930207083672334336,1,1,3304900637,683,1401,39310,0
930207182813106181,0,1,3181130575,564,3044,71766,0
930207227750821888,2,1,417994823,1534,4093,27930,1
930207329412354049,1,1,253144345,1183,11410,17986,1
930208364042256385,1,0,1599449250,306,955,13608,1
930208920966193152,1,0,2967673708,581,665,2134,1
930209457828716544,0,0,213246148,655,1289,20581,0
930210589909057537,0,0,4560267452,571,384,16941,0
930211595271266305,0,0,838423488394379264,240,164,11862,0
930211825794371584,0,0,2542853850,244,212,14022,1
930211910078881792,1,1,868081036433002496,293,2341,10304,0
930212644484780037,0,1,2717650447,48,521,10514,1
930212808251379714,0,0,541918528,1362,5456,27951,0
930212840849444864,0,0,2470705771,250,17,709,1
930213160388366336,0,0,879702543286317056,29,0,518,1
930214315554168833,3,2,1571030629,1560,3817,212630,0
930214965323227137,0,0,1084096016,236,337,10391,0
930216011009273856,0,0,717410252,144,1140,18459,1
930216257923710976,0,0,3233982774,455,263,3080,1
930216947224141824,0,0,728417782681964544,0,44,3981,0
930217995007295488,1,1,791919804,25,13,853,1
930218341742063617,0,0,1566179286,40,12,10750,1
930218724849868800,0,0,881273998193172482,174,116,1143,1
930219877490679809,1,1,3079027943,3723,1047,157,0
930220038912479237,0,0,803151924568752128,417,3084,87313,1
930220978625445888,0,0,351009750,11,2916,20038,1
930221112390225921,0,0,875844410398912514,1732,1097,57175,1
930221475205931008,0,0,889174420346032128,744,554,4884,1
930221555627560960,0,0,923264073608974337,651,644,6739,1
930222145535344645,1,1,1242320551,66,3260,16226,0
930223178076639232,0,0,842841062901276674,3327,669,301,0
930223339280392193,0,0,193305967,256,1036,107615,0
930223466661507072,0,0,822337687231361024,33,6,883,1
930223666532618240,3,1,3018639118,0,6770,3667,0
930223933793685505,0,0,3130069280,58,1390,47063,1
930224110499762176,2,2,1164084656,1,29140,14654,0
930224125087567872,0,1,2351555564,377,8341,38853,0
930225596642316288,0,0,4049054483,56,38,59133,0
930228849803218945,0,0,722468654248562688,2143,1300,4393,1
930229272324829184,0,1,835559294343004160,172,637,11110,1
930231041406767105,1,0,3462291799,2122,1317,23779,0
930233877393739776,1,1,2560180790,80,6827,200657,1
930233902710398976,0,0,3226504640,31,27,650,1
930236120767565831,133,87,714962101,964,40795,295707,1
930238704844771328,0,2,918940226407534592,514,137,4393,0
930239797771333632,0,0,359651035,2205,534,2276,0
930240750905974785,0,3,580605494,142,1402,2432,0
930241478030393349,0,0,357574294,704,337,21070,1
930241809124675584,0,0,336664761,92,22314,49445,0
930243813184102400,0,0,2866450928,197,315,29064,1
930248546309296128,0,2,879002106396594176,71,122,282,1
930248625304858629,0,0,2277130186,787,606,11657,0
930249983097483264,0,0,426793768,35,228,848,0
930254472386961409,0,0,454113376,284,787,33438,0
930256207197167616,12,23,719716733263749120,233,610,275,1
930256645493534721,0,0,548404471,249,240,23929,1
930262176278962176,3,1,429212363,142,24127,35265,0
930263299651919872,0,0,797684236652253184,27,26,1211,1
930265229342248960,0,0,4478944347,1239,1634,33358,0
930268838448582656,0,0,544398982,0,38,2144,0
930269343593754624,0,0,445800751,8,18,2945,0
930269950039773184,0,0,727265388,885,824,6078,1
930270857351622657,0,0,455995558,57,53,5272,1
930271191201435648,11,8,576333015,537,23899,18162,0
930272052942180352,0,0,1874662334,392,31,493,1
930272364574724096,2,0,1855054783,829,493,8522,1
930273117427130368,0,0,968961571,98,92,2896,0
930273469182423040,1,0,449123584,167,464,13252,1
930276690407952384,0,0,401559458,686,607,3694,0
930277174879379457,0,6,897210658068017152,292,1207,1184,0
930278687139860480,0,0,1071480110,460,533,34738,1
930280291188559872,0,1,736281270779547648,786,97,8663,1
930283164710391811,0,1,911189682356199424,166,140,337,0
930283535910481921,0,1,923983225575346177,38,100,304,1
930283715670011904,0,1,926646683441815552,655,177,350,0
930283988769476608,0,0,845139350,151,98,9993,0
930285441189892097,3,5,2458573978,489,129,501,0
930285658580701184,3,6,900458202,87,477,10768,0
930285684245585920,0,0,1383770598,0,44,14831,0
930285816768802816,7,3,251471658,280,13269,61623,0
930287101442248704,0,0,368680768,355,182,7742,1
930287524437782528,0,0,702249880,661,1893,137701,1
930288099833384961,5,1,839183242406334464,18,253,1413,0
930290993869606912,0,0,144533698,442,84,179,1
930291297109364736,0,0,220138262,1545,2612,37192,1
930291339811573760,11,6,3181686240,8163,8123,185409,0
930291606380572672,0,0,911966589976813568,31,2,283,1
930291854188384257,11,13,2441615648,46,6683,11706,0
930291990545293312,0,0,749209849209188352,2551,290,28,0
930293034318794752,0,0,717709248797483009,124,148,2769,0
930294335874260992,2,0,1054583485,2039,776,1832,0
930294386780405760,0,0,3273654523,2758,1298,98753,0
930295056044576768,1,0,267140318,2976,2133,149336,0
930297239825715200,0,1,589066804,513,278,3337,1
930299042009141248,0,0,1536904292,227,11433,5902,0
930300952644595712,0,0,2169281830,350,756,26669,1
930302201376985088,0,1,825656937429815296,297,285,836,0
930302590482599936,0,0,752355389904187392,789,1128,5307,1
930303186073800704,0,0,307249109,1716,677,94357,0
930304181784793088,0,0,464000366,89,311,18097,0
930305114828656640,0,0,1112076446,335,235,3498,1
930305252615770112,1,0,584702521,2351,49950,28095,0
930305259016196097,1,3,818856898770403329,1753,3097,57531,0
930305993363378176,3,4,270769293,255,1559,10674,0
930307908889391106,0,0,819091913500491777,236,250,5468,0
930308900162859008,1,1,225447094,9073,18922,278008,0
930310049410568193,0,0,3417867215,135,42,7333,1
930310483101577216,0,0,75789158,363,184,19012,0
930311618386415618,1,0,457724670,4556,4882,8704,0
930311939879854080,0,1,725364480893411328,337,326,1985,0
930312378398453760,0,0,1481671153,451,319,44980,1
930312830187921408,0,0,803328589353676801,2664,822,36166,1
930313049461919744,1,2,1357973334,641,891,12067,0
930313694222970880,1,2,993975146,8,3714,6521,0
930314006396628992,0,0,1008612450,402,1490,3626,1
930315456224858112,0,2,2481538651,3306,747,2292,0
930316264400146433,0,0,904801378312351750,58,6,20,0
930316917327515648,0,0,781961390,532,546,107019,1
930317319255019520,0,0,929761312267259906,233,30,137,1
930317704245972992,0,0,722846381266886656,200,43,7745,1
930319176866172929,0,1,629689415,49,80,1086,1
930319822403055617,0,0,2855844540,997,408,20525,0
930320069091123200,0,1,4874329006,2115,997,4448,0
930321431925350400,0,1,255921079,2048,2028,39298,1
930321997489459200,0,0,747924848,3171,885,6691,0
930322190330974208,0,0,1254944761,338,151,572,0
930323583183806465,0,0,1700988368,2479,952,2157,0
930324068607328256,15,43,3358457188,860,35973,66253,0
930325003786248192,8,9,926806259046629379,75,65,428,0
930325451565826049,0,1,865691138329649153,127,183,4056,1
930325804038475778,0,1,898966785122291714,2752,1079,14888,1
930326196621070336,1,0,2516221332,601,385,8821,1
930326931601575936,6,2,544582903,1581,2526,247798,0
930327741471379456,1,0,877757567023415296,561,111,108,1
930327840775704576,2,4,3017063335,3398,3597,60941,0
930329738282971136,0,0,834319875690606593,918,244,14418,0
930329901923799040,0,0,2340037740,147,67,4107,0
930330288122507264,1,0,3469401853,4486,993,43424,0
930330317419724800,0,0,802216827061407749,508,235,4001,1
930330431265763328,3,0,443276334,516,41450,121479,1
930330972784128001,9,7,80662230,1983,36435,97740,0
930331284928417792,0,0,707219454430674944,727,484,8526,1
930331330977640449,0,0,1257658484,1251,1330,39176,0
930331494337277952,0,0,1423510280,131,160,5229,1
930331645114068992,137,28,260836983,6,733780,63926,1
930332307361218560,5,6,4782098464,4080,2360,5972,1
930332342186598400,2,6,2371045905,510,2589,21750,1
930332645266833408,0,0,717822659921321984,304,129,2408,0
930332871570501632,0,4,745411676699234305,615,5093,31202,1
